COD MOVIMENTO;COD PRODUTO;DATA;ID LOJA;ESTOQUE;TIPO;;;;
291;3;04/01/2021;Loja_SC;4;Entrada;;;;
296;8;04/01/2021;Loja_SC;-2;Saída;;;;
309;28;04/01/2021;Loja_SC;-1;Saída;;;;
312;9;04/01/2021;Loja_SC;3;Entrada;;;;
314;9;04/01/2021;Loja_SC;3;Entrada;;;;
319;15;04/01/2021;Loja_SC;2;Entrada;;;;
325;3;04/01/2021;Loja_SC;3;Devolução;;;;
328;8;04/01/2021;Loja_SC;4;Entrada;;;;
333;27;05/01/2021;Loja_SC;2;Entrada;;;;
343;3;05/01/2021;Loja_SC;2;Entrada;;;;
345;15;05/01/2021;Loja_SC;2;Entrada;;;;
347;3;05/01/2021;Loja_SC;2;Entrada;;;;
348;7;05/01/2021;Loja_SC;-1;Saída;;;;
349;6;05/01/2021;Loja_SC;-1;Saída;;;;
354;19;05/01/2021;Loja_SC;2;Entrada;;;;
365;21;05/01/2021;Loja_SC;3;Devolução;;;;
372;11;06/01/2021;Loja_SC;-1;Saída;;;;
380;26;06/01/2021;Loja_SC;4;Devolução;;;;
381;10;06/01/2021;Loja_SC;2;Entrada;;;;
385;3;06/01/2021;Loja_SC;-2;Saída;;;;
395;27;06/01/2021;Loja_SC;2;Entrada;;;;
398;5;06/01/2021;Loja_SC;2;Entrada;;;;
400;19;06/01/2021;Loja_SC;-4;Saída;;;;
401;7;06/01/2021;Loja_SC;-1;Saída;;;;
404;5;06/01/2021;Loja_SC;3;Entrada;;;;
415;8;06/01/2021;Loja_SC;5;Entrada;;;;
420;25;07/01/2021;Loja_SC;-3;Saída;;;;
456;30;08/01/2021;Loja_SC;2;Entrada;;;;
468;13;08/01/2021;Loja_SC;-4;Saída;;;;
474;22;08/01/2021;Loja_SC;-1;Saída;;;;
475;13;08/01/2021;Loja_SC;3;Entrada;;;;
480;1;08/01/2021;Loja_SC;-1;Saída;;;;
483;10;08/01/2021;Loja_SC;-8;Saída;;;;
484;20;08/01/2021;Loja_SC;-3;Saída;;;;
486;20;08/01/2021;Loja_SC;-2;Saída;;;;
489;11;08/01/2021;Loja_SC;-1;Saída;;;;
495;25;08/01/2021;Loja_SC;4;Devolução;;;;
504;10;09/01/2021;Loja_SC;-1;Saída;;;;
506;29;09/01/2021;Loja_SC;3;Entrada;;;;
510;14;09/01/2021;Loja_SC;-3;Saída;;;;
516;1;09/01/2021;Loja_SC;-2;Saída;;;;
520;31;09/01/2021;Loja_SC;2;Entrada;;;;
523;13;09/01/2021;Loja_SC;3;Entrada;;;;
524;27;09/01/2021;Loja_SC;2;Entrada;;;;
528;10;09/01/2021;Loja_SC;2;Entrada;;;;
531;3;09/01/2021;Loja_SC;3;Entrada;;;;
533;26;09/01/2021;Loja_SC;7;Entrada;;;;
538;6;09/01/2021;Loja_SC;8;Entrada;;;;
542;2;09/01/2021;Loja_SC;3;Entrada;;;;
552;7;10/01/2021;Loja_SC;2;Devolução;;;;
553;23;10/01/2021;Loja_SC;5;Devolução;;;;
555;1;10/01/2021;Loja_SC;3;Entrada;;;;
561;23;10/01/2021;Loja_SC;7;Entrada;;;;
574;32;10/01/2021;Loja_SC;-1;Saída;;;;
575;8;10/01/2021;Loja_SC;3;Entrada;;;;
578;31;10/01/2021;Loja_SC;2;Devolução;;;;
581;25;10/01/2021;Loja_SC;-3;Saída;;;;
585;18;10/01/2021;Loja_SC;-2;Saída;;;;
586;19;10/01/2021;Loja_SC;-4;Saída;;;;
587;31;10/01/2021;Loja_SC;2;Entrada;;;;
589;20;10/01/2021;Loja_SC;3;Entrada;;;;
593;4;11/01/2021;Loja_SC;4;Entrada;;;;
597;30;11/01/2021;Loja_SC;2;Entrada;;;;
609;25;11/01/2021;Loja_SC;5;Entrada;;;;
612;1;11/01/2021;Loja_SC;2;Entrada;;;;
616;9;11/01/2021;Loja_SC;2;Entrada;;;;
627;27;11/01/2021;Loja_SC;-2;Saída;;;;
629;12;12/01/2021;Loja_SC;-1;Saída;;;;
633;17;12/01/2021;Loja_SC;2;Entrada;;;;
635;14;12/01/2021;Loja_SC;-1;Saída;;;;
645;22;12/01/2021;Loja_SC;4;Entrada;;;;
647;13;12/01/2021;Loja_SC;2;Entrada;;;;
651;25;12/01/2021;Loja_SC;4;Entrada;;;;
660;24;12/01/2021;Loja_SC;-1;Saída;;;;
661;5;12/01/2021;Loja_SC;2;Entrada;;;;
669;10;13/01/2021;Loja_SC;-3;Saída;;;;
676;14;13/01/2021;Loja_SC;5;Entrada;;;;
696;10;13/01/2021;Loja_SC;-1;Saída;;;;
702;20;13/01/2021;Loja_SC;-2;Saída;;;;
715;18;14/01/2021;Loja_SC;5;Entrada;;;;
721;21;14/01/2021;Loja_SC;3;Entrada;;;;
742;11;14/01/2021;Loja_SC;6;Entrada;;;;
758;19;15/01/2021;Loja_SC;4;Entrada;;;;
759;24;15/01/2021;Loja_SC;-3;Saída;;;;
765;2;15/01/2021;Loja_SC;2;Devolução;;;;
768;19;15/01/2021;Loja_SC;-1;Saída;;;;
771;31;15/01/2021;Loja_SC;3;Entrada;;;;
774;5;15/01/2021;Loja_SC;-5;Saída;;;;
777;3;15/01/2021;Loja_SC;4;Entrada;;;;
781;4;15/01/2021;Loja_SC;-1;Saída;;;;
786;29;15/01/2021;Loja_SC;-3;Saída;;;;
789;20;16/01/2021;Loja_SC;2;Entrada;;;;
793;16;16/01/2021;Loja_SC;2;Entrada;;;;
802;23;16/01/2021;Loja_SC;4;Entrada;;;;
820;9;16/01/2021;Loja_SC;-1;Saída;;;;
825;19;16/01/2021;Loja_SC;6;Entrada;;;;
834;9;16/01/2021;Loja_SC;4;Entrada;;;;
839;19;17/01/2021;Loja_SC;-4;Saída;;;;
849;12;17/01/2021;Loja_SC;3;Entrada;;;;
856;22;17/01/2021;Loja_SC;2;Entrada;;;;
864;5;17/01/2021;Loja_SC;-1;Saída;;;;
867;27;17/01/2021;Loja_SC;-1;Saída;;;;
869;3;17/01/2021;Loja_SC;2;Entrada;;;;
871;14;17/01/2021;Loja_SC;2;Entrada;;;;
875;6;17/01/2021;Loja_SC;6;Entrada;;;;
883;25;17/01/2021;Loja_SC;3;Entrada;;;;
887;18;17/01/2021;Loja_SC;-1;Saída;;;;
890;25;18/01/2021;Loja_SC;4;Entrada;;;;
893;24;18/01/2021;Loja_SC;-3;Saída;;;;
895;18;18/01/2021;Loja_SC;-2;Saída;;;;
896;4;18/01/2021;Loja_SC;4;Devolução;;;;
904;23;18/01/2021;Loja_SC;-3;Saída;;;;
914;9;18/01/2021;Loja_SC;2;Devolução;;;;
918;6;18/01/2021;Loja_SC;-1;Saída;;;;
919;14;18/01/2021;Loja_SC;-2;Saída;;;;
920;26;18/01/2021;Loja_SC;3;Entrada;;;;
936;7;19/01/2021;Loja_SC;-3;Saída;;;;
939;6;19/01/2021;Loja_SC;5;Entrada;;;;
940;23;19/01/2021;Loja_SC;-3;Saída;;;;
948;10;19/01/2021;Loja_SC;7;Entrada;;;;
949;4;19/01/2021;Loja_SC;-1;Saída;;;;
972;13;20/01/2021;Loja_SC;4;Entrada;;;;
976;27;20/01/2021;Loja_SC;-3;Saída;;;;
984;31;20/01/2021;Loja_SC;-1;Saída;;;;
994;9;20/01/2021;Loja_SC;-1;Saída;;;;
1001;5;20/01/2021;Loja_SC;2;Entrada;;;;
1006;23;20/01/2021;Loja_SC;3;Entrada;;;;
1008;21;21/01/2021;Loja_SC;5;Entrada;;;;
1010;14;21/01/2021;Loja_SC;-2;Saída;;;;
1012;7;21/01/2021;Loja_SC;3;Entrada;;;;
1014;18;21/01/2021;Loja_SC;-2;Saída;;;;
1032;19;21/01/2021;Loja_SC;3;Entrada;;;;
1037;21;21/01/2021;Loja_SC;2;Entrada;;;;
1038;31;21/01/2021;Loja_SC;-2;Saída;;;;
1043;15;21/01/2021;Loja_SC;2;Entrada;;;;
1047;30;21/01/2021;Loja_SC;2;Entrada;;;;
1049;23;22/01/2021;Loja_SC;2;Entrada;;;;
1050;27;22/01/2021;Loja_SC;-3;Saída;;;;
1062;18;22/01/2021;Loja_SC;5;Entrada;;;;
1068;6;22/01/2021;Loja_SC;-2;Saída;;;;
1074;30;22/01/2021;Loja_SC;2;Entrada;;;;
1075;3;22/01/2021;Loja_SC;-2;Saída;;;;
1084;19;23/01/2021;Loja_SC;2;Entrada;;;;
1085;30;23/01/2021;Loja_SC;3;Entrada;;;;
1088;5;23/01/2021;Loja_SC;3;Entrada;;;;
1096;24;23/01/2021;Loja_SC;2;Entrada;;;;
1101;18;23/01/2021;Loja_SC;-4;Saída;;;;
1118;2;23/01/2021;Loja_SC;-1;Saída;;;;
1120;11;24/01/2021;Loja_SC;3;Entrada;;;;
1130;21;24/01/2021;Loja_SC;6;Entrada;;;;
1132;11;24/01/2021;Loja_SC;4;Entrada;;;;
1143;18;24/01/2021;Loja_SC;7;Entrada;;;;
1165;13;24/01/2021;Loja_SC;-3;Saída;;;;
1193;19;25/01/2021;Loja_SC;3;Entrada;;;;
1210;11;25/01/2021;Loja_SC;2;Entrada;;;;
1213;4;25/01/2021;Loja_SC;3;Entrada;;;;
1221;27;26/01/2021;Loja_SC;2;Entrada;;;;
1222;1;26/01/2021;Loja_SC;3;Entrada;;;;
1226;11;26/01/2021;Loja_SC;2;Entrada;;;;
1230;23;26/01/2021;Loja_SC;2;Entrada;;;;
1234;26;26/01/2021;Loja_SC;2;Entrada;;;;
1235;17;26/01/2021;Loja_SC;2;Entrada;;;;
1247;22;26/01/2021;Loja_SC;4;Entrada;;;;
1264;12;27/01/2021;Loja_SC;5;Entrada;;;;
1267;23;27/01/2021;Loja_SC;2;Entrada;;;;
1273;7;27/01/2021;Loja_SC;4;Entrada;;;;
1282;14;27/01/2021;Loja_SC;2;Devolução;;;;
1286;13;27/01/2021;Loja_SC;3;Entrada;;;;
1288;19;27/01/2021;Loja_SC;2;Entrada;;;;
1295;24;27/01/2021;Loja_SC;2;Entrada;;;;
1302;4;27/01/2021;Loja_SC;-1;Saída;;;;
1305;8;27/01/2021;Loja_SC;3;Entrada;;;;
1309;24;27/01/2021;Loja_SC;-2;Saída;;;;
1313;14;28/01/2021;Loja_SC;-1;Saída;;;;
1314;22;28/01/2021;Loja_SC;-2;Saída;;;;
1324;19;28/01/2021;Loja_SC;2;Entrada;;;;
1328;5;28/01/2021;Loja_SC;2;Entrada;;;;
1334;21;28/01/2021;Loja_SC;-1;Saída;;;;
1350;14;29/01/2021;Loja_SC;5;Entrada;;;;
1362;19;29/01/2021;Loja_SC;-1;Saída;;;;
1363;20;29/01/2021;Loja_SC;-2;Saída;;;;
1369;29;29/01/2021;Loja_SC;-2;Saída;;;;
1378;11;30/01/2021;Loja_SC;2;Entrada;;;;
1396;23;30/01/2021;Loja_SC;2;Entrada;;;;
1397;25;30/01/2021;Loja_SC;3;Entrada;;;;
1410;29;30/01/2021;Loja_SC;2;Entrada;;;;
1415;9;30/01/2021;Loja_SC;5;Entrada;;;;
1417;9;30/01/2021;Loja_SC;2;Entrada;;;;
1420;23;30/01/2021;Loja_SC;2;Entrada;;;;
1423;19;31/01/2021;Loja_SC;3;Entrada;;;;
1429;26;31/01/2021;Loja_SC;-2;Saída;;;;
1432;9;31/01/2021;Loja_SC;-2;Saída;;;;
1440;27;31/01/2021;Loja_SC;3;Entrada;;;;
1442;28;31/01/2021;Loja_SC;2;Entrada;;;;
1443;24;31/01/2021;Loja_SC;2;Entrada;;;;
1447;12;31/01/2021;Loja_SC;-1;Saída;;;;
1449;31;31/01/2021;Loja_SC;-2;Saída;;;;
1450;30;31/01/2021;Loja_SC;2;Entrada;;;;
1452;24;31/01/2021;Loja_SC;2;Entrada;;;;
1455;7;31/01/2021;Loja_SC;3;Entrada;;;;
1458;12;31/01/2021;Loja_SC;3;Devolução;;;;
1459;11;31/01/2021;Loja_SC;11;Entrada;;;;
1476;8;01/02/2021;Loja_SC;2;Entrada;;;;
1477;1;01/02/2021;Loja_SC;-1;Saída;;;;
1482;4;01/02/2021;Loja_SC;-1;Saída;;;;
1485;26;01/02/2021;Loja_SC;8;Entrada;;;;
1493;18;01/02/2021;Loja_SC;7;Entrada;;;;
1514;2;02/02/2021;Loja_SC;2;Entrada;;;;
1516;20;02/02/2021;Loja_SC;4;Entrada;;;;
1531;21;02/02/2021;Loja_SC;13;Entrada;;;;
1535;31;02/02/2021;Loja_SC;15;Entrada;;;;
1544;12;02/02/2021;Loja_SC;-3;Saída;;;;
1556;21;03/02/2021;Loja_SC;3;Entrada;;;;
1559;31;03/02/2021;Loja_SC;23;Entrada;;;;
1564;27;03/02/2021;Loja_SC;3;Entrada;;;;
1571;17;03/02/2021;Loja_SC;3;Entrada;;;Loja A;Loja física
1572;29;03/02/2021;Loja_SC;3;Entrada;;;Loja B;PDV
1577;29;03/02/2021;Loja_SC;4;Entrada;;;;
1581;25;03/02/2021;Loja_SC;2;Entrada;;;;
1587;13;03/02/2021;Loja_SC;-2;Saída;;;;
1591;13;04/02/2021;Loja_SC;4;Entrada;;;;
1593;3;04/02/2021;Loja_SC;3;Entrada;;;;
1594;26;04/02/2021;Loja_SC;-2;Saída;;;;
1598;11;04/02/2021;Loja_SC;-4;Saída;;;;
1599;25;04/02/2021;Loja_SC;-6;Saída;;;;
1616;6;04/02/2021;Loja_SC;2;Entrada;;;;
1618;7;04/02/2021;Loja_SC;4;Devolução;;;;
1632;8;04/02/2021;Loja_SC;2;Entrada;;;;
1637;18;04/02/2021;Loja_SC;-1;Saída;;;;
1645;32;05/02/2021;Loja_SC;3;Entrada;;;;
1646;3;05/02/2021;Loja_SC;3;Entrada;;;;
1660;29;05/02/2021;Loja_SC;2;Entrada;;;;
1665;11;05/02/2021;Loja_SC;3;Entrada;;;;
1673;30;05/02/2021;Loja_SC;2;Entrada;;;;
1686;30;06/02/2021;Loja_SC;-1;Saída;;;;
1697;11;06/02/2021;Loja_SC;5;Entrada;;;;
1714;25;06/02/2021;Loja_SC;2;Entrada;;;;
1719;10;07/02/2021;Loja_SC;-2;Saída;;;;
1725;5;07/02/2021;Loja_SC;2;Entrada;;;;
1730;1;07/02/2021;Loja_SC;-1;Saída;;;;
1735;29;07/02/2021;Loja_SC;2;Entrada;;;;
1737;20;07/02/2021;Loja_SC;2;Entrada;;;;
1748;1;07/02/2021;Loja_SC;2;Entrada;;;;
1758;6;07/02/2021;Loja_SC;5;Entrada;;;;
1769;17;08/02/2021;Loja_SC;-1;Saída;;;;
1770;21;08/02/2021;Loja_SC;3;Entrada;;;;
1771;22;08/02/2021;Loja_SC;3;Entrada;;;;
1776;4;08/02/2021;Loja_SC;2;Entrada;;;;
1778;4;08/02/2021;Loja_SC;2;Entrada;;;;
1779;30;08/02/2021;Loja_SC;2;Entrada;;;;
1782;30;08/02/2021;Loja_SC;-4;Saída;;;;
1788;23;08/02/2021;Loja_SC;4;Entrada;;;;
1795;17;08/02/2021;Loja_SC;2;Devolução;;;;
1802;1;09/02/2021;Loja_SC;2;Entrada;;;;
1803;24;09/02/2021;Loja_SC;-2;Saída;;;;
1807;4;09/02/2021;Loja_SC;-1;Saída;;;;
1817;16;09/02/2021;Loja_SC;2;Entrada;;;;
1821;24;09/02/2021;Loja_SC;3;Entrada;;;;
1829;21;09/02/2021;Loja_SC;4;Entrada;;;;
1832;26;10/02/2021;Loja_SC;-1;Saída;;;;
1833;9;10/02/2021;Loja_SC;-1;Saída;;;;
1837;1;10/02/2021;Loja_SC;2;Entrada;;;;
1839;5;10/02/2021;Loja_SC;-2;Saída;;;;
1843;10;10/02/2021;Loja_SC;2;Entrada;;;;
1846;3;10/02/2021;Loja_SC;-1;Saída;;;;
1852;14;10/02/2021;Loja_SC;-1;Saída;;;;
1854;18;10/02/2021;Loja_SC;-2;Saída;;;;
1860;8;10/02/2021;Loja_SC;-2;Saída;;;;
1863;27;10/02/2021;Loja_SC;-4;Saída;;;;
1866;15;10/02/2021;Loja_SC;-2;Saída;;;;
1883;16;11/02/2021;Loja_SC;-1;Saída;;;;
1889;10;11/02/2021;Loja_SC;-2;Saída;;;;
1891;22;11/02/2021;Loja_SC;4;Entrada;;;;
1896;24;11/02/2021;Loja_SC;2;Entrada;;;;
1902;22;11/02/2021;Loja_SC;-1;Saída;;;;
1909;16;12/02/2021;Loja_SC;2;Entrada;;;;
1916;21;12/02/2021;Loja_SC;-4;Saída;;;;
1920;8;12/02/2021;Loja_SC;2;Entrada;;;;
1925;11;12/02/2021;Loja_SC;4;Entrada;;;;
1926;8;12/02/2021;Loja_SC;3;Devolução;;;;
1932;11;12/02/2021;Loja_SC;6;Entrada;;;;
1946;15;13/02/2021;Loja_SC;4;Entrada;;;;
1954;6;13/02/2021;Loja_SC;7;Entrada;;;;
1968;28;13/02/2021;Loja_SC;2;Entrada;;;;
1970;26;13/02/2021;Loja_SC;2;Entrada;;;;
1972;7;13/02/2021;Loja_SC;3;Entrada;;;;
1974;19;14/02/2021;Loja_SC;-1;Saída;;;;
1975;24;14/02/2021;Loja_SC;3;Entrada;;;;
1977;20;14/02/2021;Loja_SC;-3;Saída;;;;
1985;22;14/02/2021;Loja_SC;3;Entrada;;;;
1997;14;14/02/2021;Loja_SC;-5;Saída;;;;
2007;9;14/02/2021;Loja_SC;-1;Saída;;;;
2018;7;15/02/2021;Loja_SC;4;Entrada;;;;
2024;24;15/02/2021;Loja_SC;2;Entrada;;;;
2025;9;15/02/2021;Loja_SC;3;Entrada;;;;
2031;19;15/02/2021;Loja_SC;3;Entrada;;;;
2034;12;15/02/2021;Loja_SC;2;Entrada;;;;
2044;23;15/02/2021;Loja_SC;2;Entrada;;;;
2045;19;15/02/2021;Loja_SC;3;Entrada;;;;
2053;18;16/02/2021;Loja_SC;-3;Saída;;;;
2060;2;16/02/2021;Loja_SC;3;Entrada;;;;
2064;22;16/02/2021;Loja_SC;2;Entrada;;;;
2065;30;16/02/2021;Loja_SC;2;Entrada;;;;
2066;9;16/02/2021;Loja_SC;2;Entrada;;;;
2068;9;16/02/2021;Loja_SC;5;Entrada;;;;
2074;1;16/02/2021;Loja_SC;-3;Saída;;;;
2081;5;16/02/2021;Loja_SC;-2;Saída;;;;
2090;18;17/02/2021;Loja_SC;4;Entrada;;;;
2104;24;17/02/2021;Loja_SC;2;Entrada;;;;
2110;6;17/02/2021;Loja_SC;-2;Saída;;;;
2123;5;17/02/2021;Loja_SC;-1;Saída;;;;
2124;19;17/02/2021;Loja_SC;-1;Saída;;;;
2141;24;18/02/2021;Loja_SC;2;Entrada;;;;
2161;12;18/02/2021;Loja_SC;3;Entrada;;;;
2163;32;18/02/2021;Loja_SC;2;Entrada;;;;
2168;7;18/02/2021;Loja_SC;-2;Saída;;;;
2172;11;18/02/2021;Loja_SC;-2;Saída;;;;
2173;23;18/02/2021;Loja_SC;2;Entrada;;;;
2181;8;19/02/2021;Loja_SC;3;Entrada;;;;
2182;8;19/02/2021;Loja_SC;2;Devolução;;;;
2186;6;19/02/2021;Loja_SC;-2;Saída;;;;
2192;13;19/02/2021;Loja_SC;-1;Saída;;;;
2200;18;19/02/2021;Loja_SC;3;Entrada;;;;
2208;21;19/02/2021;Loja_SC;3;Entrada;;;;
2209;1;19/02/2021;Loja_SC;3;Entrada;;;;
2215;11;19/02/2021;Loja_SC;-4;Saída;;;;
2223;26;20/02/2021;Loja_SC;2;Entrada;;;;
2234;21;20/02/2021;Loja_SC;-1;Saída;;;;
2241;6;20/02/2021;Loja_SC;-7;Saída;;;;
2248;20;20/02/2021;Loja_SC;-1;Saída;;;;
2257;25;21/02/2021;Loja_SC;-1;Saída;;;;
2262;29;21/02/2021;Loja_SC;3;Entrada;;;;
2275;14;21/02/2021;Loja_SC;3;Devolução;;;;
2276;27;21/02/2021;Loja_SC;-1;Saída;;;;
2281;14;21/02/2021;Loja_SC;2;Entrada;;;;
2284;11;21/02/2021;Loja_SC;5;Entrada;;;;
2288;14;21/02/2021;Loja_SC;-2;Saída;;;;
2289;10;21/02/2021;Loja_SC;5;Entrada;;;;
2294;26;22/02/2021;Loja_SC;-1;Saída;;;;
2295;11;22/02/2021;Loja_SC;-7;Saída;;;;
2297;5;22/02/2021;Loja_SC;2;Entrada;;;;
2298;14;22/02/2021;Loja_SC;-4;Saída;;;;
2303;26;22/02/2021;Loja_SC;-7;Saída;;;;
2304;11;22/02/2021;Loja_SC;5;Entrada;;;;
2321;22;22/02/2021;Loja_SC;2;Entrada;;;;
2331;25;22/02/2021;Loja_SC;-3;Saída;;;;
2340;5;23/02/2021;Loja_SC;4;Entrada;;;;
2344;1;23/02/2021;Loja_SC;-1;Saída;;;;
2358;24;23/02/2021;Loja_SC;3;Entrada;;;;
2364;5;23/02/2021;Loja_SC;2;Entrada;;;;
2371;6;24/02/2021;Loja_SC;-1;Saída;;;;
2378;18;24/02/2021;Loja_SC;2;Devolução;;;;
2382;16;24/02/2021;Loja_SC;2;Entrada;;;;
2396;25;24/02/2021;Loja_SC;-4;Saída;;;;
2398;24;24/02/2021;Loja_SC;2;Entrada;;;;
2404;13;24/02/2021;Loja_SC;-2;Saída;;;;
2411;7;25/02/2021;Loja_SC;-1;Saída;;;;
2419;18;25/02/2021;Loja_SC;-1;Saída;;;;
2422;16;25/02/2021;Loja_SC;3;Entrada;;;;
2426;9;25/02/2021;Loja_SC;3;Entrada;;;;
2451;32;25/02/2021;Loja_SC;4;Entrada;;;;
2456;1;26/02/2021;Loja_SC;-2;Saída;;;;
2463;9;26/02/2021;Loja_SC;3;Entrada;;;;
2464;29;26/02/2021;Loja_SC;3;Devolução;;;;
2468;5;26/02/2021;Loja_SC;-1;Saída;;;;
2476;6;26/02/2021;Loja_SC;4;Entrada;;;;
2479;14;26/02/2021;Loja_SC;5;Entrada;;;;
2480;16;26/02/2021;Loja_SC;-1;Saída;;;;
2481;25;26/02/2021;Loja_SC;3;Entrada;;;;
2494;18;27/02/2021;Loja_SC;-4;Saída;;;;
2495;11;27/02/2021;Loja_SC;2;Entrada;;;;
2508;27;27/02/2021;Loja_SC;-4;Saída;;;;
2510;14;27/02/2021;Loja_SC;2;Entrada;;;;
2523;3;27/02/2021;Loja_SC;3;Devolução;;;;
2530;1;28/02/2021;Loja_SC;-1;Saída;;;;
2532;4;28/02/2021;Loja_SC;-3;Saída;;;;
2537;25;28/02/2021;Loja_SC;-4;Saída;;;;
2543;26;28/02/2021;Loja_SC;-1;Saída;;;;
2559;7;28/02/2021;Loja_SC;2;Entrada;;;;
2560;24;28/02/2021;Loja_SC;-2;Saída;;;;
2603;24;01/03/2021;Loja_SC;-4;Saída;;;;
2606;21;01/03/2021;Loja_SC;2;Devolução;;;;
2612;24;01/03/2021;Loja_SC;-1;Saída;;;;
2614;22;01/03/2021;Loja_SC;-1;Saída;;;;
2618;20;01/03/2021;Loja_SC;5;Devolução;;;;
2619;18;01/03/2021;Loja_SC;-4;Saída;;;;
2620;30;01/03/2021;Loja_SC;3;Entrada;;;;
2622;31;01/03/2021;Loja_SC;3;Entrada;;;;
2627;18;01/03/2021;Loja_SC;5;Entrada;;;;
2635;18;01/03/2021;Loja_SC;2;Entrada;;;;
2636;5;01/03/2021;Loja_SC;3;Entrada;;;;
2646;3;02/03/2021;Loja_SC;-5;Saída;;;;
2648;25;02/03/2021;Loja_SC;-1;Saída;;;;
2650;29;02/03/2021;Loja_SC;4;Devolução;;;;
2651;4;02/03/2021;Loja_SC;2;Devolução;;;;
2660;20;02/03/2021;Loja_SC;-1;Saída;;;;
2661;15;02/03/2021;Loja_SC;-1;Saída;;;;
2663;22;02/03/2021;Loja_SC;2;Entrada;;;;
2667;19;02/03/2021;Loja_SC;5;Entrada;;;;
2668;27;02/03/2021;Loja_SC;3;Entrada;;;;
2672;5;02/03/2021;Loja_SC;5;Entrada;;;;
2675;23;02/03/2021;Loja_SC;-4;Saída;;;;
2682;9;02/03/2021;Loja_SC;3;Entrada;;;;
2684;13;02/03/2021;Loja_SC;2;Entrada;;;;
2691;19;03/03/2021;Loja_SC;-3;Saída;;;;
2720;31;03/03/2021;Loja_SC;31;Entrada;;;;
2730;25;03/03/2021;Loja_SC;-2;Saída;;;;
2739;9;04/03/2021;Loja_SC;2;Entrada;;;;
2743;27;04/03/2021;Loja_SC;-2;Saída;;;;
2748;27;04/03/2021;Loja_SC;2;Entrada;;;;
2752;26;04/03/2021;Loja_SC;5;Entrada;;;;
2759;6;04/03/2021;Loja_SC;-3;Saída;;;;
2764;10;04/03/2021;Loja_SC;-1;Saída;;;;
2766;5;04/03/2021;Loja_SC;3;Entrada;;;;
2768;7;04/03/2021;Loja_SC;4;Entrada;;;;
2771;31;04/03/2021;Loja_SC;3;Entrada;;;;
2776;16;05/03/2021;Loja_SC;3;Entrada;;;;
2783;21;05/03/2021;Loja_SC;-2;Saída;;;;
2786;12;05/03/2021;Loja_SC;-2;Saída;;;;
