COD MOVIMENTO;COD PRODUTO;DATA;ID LOJA;ESTOQUE;TIPO;;;;
170;21;01/01/2021;Loja_BA;9;Entrada;;;;
172;27;01/01/2021;Loja_BA;-1;Saída;;;;
175;19;01/01/2021;Loja_BA;2;Entrada;;;;
176;19;01/01/2021;Loja_BA;5;Entrada;;;;
179;13;01/01/2021;Loja_BA;-1;Saída;;;;
184;20;01/01/2021;Loja_BA;6;Entrada;;;;
185;25;01/01/2021;Loja_BA;-4;Saída;;;;
201;7;02/01/2021;Loja_BA;-2;Saída;;;;
202;13;02/01/2021;Loja_BA;-2;Saída;;;;
203;11;02/01/2021;Loja_BA;-1;Saída;;;;
204;12;02/01/2021;Loja_BA;2;Entrada;;;;
206;21;02/01/2021;Loja_BA;6;Devolução;;;;
209;4;02/01/2021;Loja_BA;2;Entrada;;;;
216;31;02/01/2021;Loja_BA;2;Entrada;;;;
220;24;02/01/2021;Loja_BA;-2;Saída;;;;
224;11;02/01/2021;Loja_BA;5;Devolução;;;;
225;23;02/01/2021;Loja_BA;2;Entrada;;;;
229;1;02/01/2021;Loja_BA;2;Entrada;;;;
231;3;02/01/2021;Loja_BA;5;Entrada;;;;
235;30;02/01/2021;Loja_BA;2;Entrada;;;;
236;3;02/01/2021;Loja_BA;-1;Saída;;;;
238;25;02/01/2021;Loja_BA;-1;Saída;;;;
241;5;02/01/2021;Loja_BA;3;Entrada;;;;
242;15;02/01/2021;Loja_BA;2;Entrada;;;;
251;9;03/01/2021;Loja_BA;-1;Saída;;;;
261;1;03/01/2021;Loja_BA;-1;Saída;;;;
262;23;03/01/2021;Loja_BA;2;Entrada;;;;
266;7;03/01/2021;Loja_BA;-1;Saída;;;;
267;6;03/01/2021;Loja_BA;-1;Saída;;;;
269;21;03/01/2021;Loja_BA;5;Entrada;;;;
273;12;03/01/2021;Loja_BA;8;Entrada;;;;
277;18;03/01/2021;Loja_BA;4;Entrada;;;;
278;28;03/01/2021;Loja_BA;-4;Saída;;;;
279;5;03/01/2021;Loja_BA;2;Entrada;;;;
283;26;04/01/2021;Loja_BA;2;Entrada;;;;
289;29;04/01/2021;Loja_BA;-1;Saída;;;;
299;26;04/01/2021;Loja_BA;-1;Saída;;;;
301;11;04/01/2021;Loja_BA;2;Entrada;;;;
324;23;04/01/2021;Loja_BA;2;Devolução;;;;
329;14;04/01/2021;Loja_BA;3;Entrada;;;;
330;20;05/01/2021;Loja_BA;-2;Saída;;;;
336;28;05/01/2021;Loja_BA;-1;Saída;;;;
337;10;05/01/2021;Loja_BA;3;Entrada;;;;
339;28;05/01/2021;Loja_BA;-1;Saída;;;;
344;11;05/01/2021;Loja_BA;10;Entrada;;;;
346;26;05/01/2021;Loja_BA;5;Entrada;;;;
350;20;05/01/2021;Loja_BA;-7;Saída;;;;
351;12;05/01/2021;Loja_BA;2;Entrada;;;;
352;5;05/01/2021;Loja_BA;2;Entrada;;;;
356;31;05/01/2021;Loja_BA;-5;Saída;;;;
358;1;05/01/2021;Loja_BA;-1;Saída;;;;
360;20;05/01/2021;Loja_BA;-6;Saída;;;;
366;7;05/01/2021;Loja_BA;4;Entrada;;;;
368;21;05/01/2021;Loja_BA;2;Entrada;;;;
369;9;05/01/2021;Loja_BA;5;Entrada;;;;
378;15;06/01/2021;Loja_BA;-1;Saída;;;;
383;13;06/01/2021;Loja_BA;3;Entrada;;;;
386;22;06/01/2021;Loja_BA;2;Entrada;;;;
389;12;06/01/2021;Loja_BA;2;Devolução;;;;
390;8;06/01/2021;Loja_BA;2;Entrada;;;;
397;19;06/01/2021;Loja_BA;8;Entrada;;;;
399;12;06/01/2021;Loja_BA;-1;Saída;;;;
403;12;06/01/2021;Loja_BA;-3;Saída;;;;
405;17;06/01/2021;Loja_BA;-1;Saída;;;;
406;6;06/01/2021;Loja_BA;-2;Saída;;;;
411;19;06/01/2021;Loja_BA;2;Entrada;;;;
413;22;06/01/2021;Loja_BA;2;Entrada;;;;
414;28;06/01/2021;Loja_BA;2;Entrada;;;;
417;6;06/01/2021;Loja_BA;-1;Saída;;;;
419;12;06/01/2021;Loja_BA;-2;Saída;;;;
421;13;07/01/2021;Loja_BA;-1;Saída;;;;
422;31;07/01/2021;Loja_BA;3;Entrada;;;;
424;18;07/01/2021;Loja_BA;3;Entrada;;;;
433;18;07/01/2021;Loja_BA;2;Entrada;;;;
440;12;07/01/2021;Loja_BA;4;Entrada;;;;
441;2;07/01/2021;Loja_BA;2;Entrada;;;;
442;10;07/01/2021;Loja_BA;-2;Saída;;;;
445;9;07/01/2021;Loja_BA;-1;Saída;;;;
447;19;07/01/2021;Loja_BA;2;Entrada;;;;
452;32;08/01/2021;Loja_BA;-1;Saída;;;;
455;6;08/01/2021;Loja_BA;3;Entrada;;;;
460;22;08/01/2021;Loja_BA;-3;Saída;;;;
463;13;08/01/2021;Loja_BA;3;Entrada;;;;
464;12;08/01/2021;Loja_BA;3;Entrada;;;;
466;27;08/01/2021;Loja_BA;3;Entrada;;;;
467;24;08/01/2021;Loja_BA;-3;Saída;;;;
469;10;08/01/2021;Loja_BA;-1;Saída;;;;
477;23;08/01/2021;Loja_BA;-5;Saída;;;;
478;10;08/01/2021;Loja_BA;-1;Saída;;;;
479;25;08/01/2021;Loja_BA;-1;Saída;;;;
481;15;08/01/2021;Loja_BA;-1;Saída;;;;
491;17;08/01/2021;Loja_BA;2;Entrada;;;;
493;5;08/01/2021;Loja_BA;-2;Saída;;;;
500;17;09/01/2021;Loja_BA;2;Entrada;;;;
502;10;09/01/2021;Loja_BA;-1;Saída;;;;
518;16;09/01/2021;Loja_BA;-1;Saída;;;;
521;23;09/01/2021;Loja_BA;-1;Saída;;;;
527;10;09/01/2021;Loja_BA;-1;Saída;;;;
534;27;09/01/2021;Loja_BA;-6;Saída;;;;
536;27;09/01/2021;Loja_BA;2;Entrada;;;;
540;10;09/01/2021;Loja_BA;3;Entrada;;;;
545;28;09/01/2021;Loja_BA;2;Entrada;;;;
547;26;09/01/2021;Loja_BA;4;Entrada;;;;
556;20;10/01/2021;Loja_BA;2;Entrada;;;;
562;6;10/01/2021;Loja_BA;-1;Saída;;;;
566;18;10/01/2021;Loja_BA;-1;Saída;;;;
567;5;10/01/2021;Loja_BA;7;Entrada;;;;
569;5;10/01/2021;Loja_BA;5;Entrada;;;;
570;19;10/01/2021;Loja_BA;3;Entrada;;;;
573;27;10/01/2021;Loja_BA;4;Entrada;;;;
583;21;10/01/2021;Loja_BA;4;Entrada;;;;
592;22;11/01/2021;Loja_BA;-1;Saída;;;;
594;6;11/01/2021;Loja_BA;-3;Saída;;;;
600;21;11/01/2021;Loja_BA;-2;Saída;;;;
613;13;11/01/2021;Loja_BA;-2;Saída;;;;
623;21;11/01/2021;Loja_BA;4;Entrada;;;;
624;23;11/01/2021;Loja_BA;-1;Saída;;;;
632;18;12/01/2021;Loja_BA;-3;Saída;;;;
634;2;12/01/2021;Loja_BA;-1;Saída;;;;
642;27;12/01/2021;Loja_BA;-3;Saída;;;;
649;8;12/01/2021;Loja_BA;3;Entrada;;;;
656;17;12/01/2021;Loja_BA;-1;Saída;;;;
673;4;13/01/2021;Loja_BA;3;Entrada;;;;
674;16;13/01/2021;Loja_BA;-1;Saída;;;;
686;19;13/01/2021;Loja_BA;-2;Saída;;;;
687;14;13/01/2021;Loja_BA;3;Entrada;;;;
691;18;13/01/2021;Loja_BA;2;Entrada;;;;
700;26;13/01/2021;Loja_BA;-2;Saída;;;;
703;26;13/01/2021;Loja_BA;5;Entrada;;;;
709;22;14/01/2021;Loja_BA;2;Entrada;;;;
719;26;14/01/2021;Loja_BA;6;Entrada;;;;
722;22;14/01/2021;Loja_BA;4;Entrada;;;;
724;26;14/01/2021;Loja_BA;2;Entrada;;;;
726;4;14/01/2021;Loja_BA;-4;Saída;;;;
737;17;14/01/2021;Loja_BA;-1;Saída;;;;
739;16;14/01/2021;Loja_BA;-2;Saída;;;;
747;3;15/01/2021;Loja_BA;9;Entrada;;;;
749;14;15/01/2021;Loja_BA;2;Entrada;;;;
756;10;15/01/2021;Loja_BA;5;Entrada;;;;
757;21;15/01/2021;Loja_BA;-1;Saída;;;;
764;24;15/01/2021;Loja_BA;2;Entrada;;;;
766;5;15/01/2021;Loja_BA;2;Entrada;;;;
769;7;15/01/2021;Loja_BA;3;Entrada;;;;
770;30;15/01/2021;Loja_BA;4;Entrada;;;;
776;2;15/01/2021;Loja_BA;2;Entrada;;;;
780;21;15/01/2021;Loja_BA;3;Entrada;;;;
785;22;15/01/2021;Loja_BA;2;Entrada;;;;
791;6;16/01/2021;Loja_BA;2;Entrada;;;;
801;10;16/01/2021;Loja_BA;2;Entrada;;;;
803;14;16/01/2021;Loja_BA;-1;Saída;;;;
805;7;16/01/2021;Loja_BA;2;Entrada;;;;
807;10;16/01/2021;Loja_BA;-1;Saída;;;;
808;11;16/01/2021;Loja_BA;2;Entrada;;;;
809;7;16/01/2021;Loja_BA;3;Entrada;;;;
810;4;16/01/2021;Loja_BA;2;Entrada;;;;
812;15;16/01/2021;Loja_BA;2;Entrada;;;;
813;13;16/01/2021;Loja_BA;-5;Saída;;;;
815;7;16/01/2021;Loja_BA;2;Entrada;;;;
816;7;16/01/2021;Loja_BA;-1;Saída;;;;
817;5;16/01/2021;Loja_BA;-1;Saída;;;;
821;28;16/01/2021;Loja_BA;3;Entrada;;;;
824;12;16/01/2021;Loja_BA;4;Entrada;;;;
828;11;16/01/2021;Loja_BA;-1;Saída;;;;
830;10;16/01/2021;Loja_BA;-2;Saída;;;;
831;29;16/01/2021;Loja_BA;4;Devolução;;;;
833;15;16/01/2021;Loja_BA;-1;Saída;;;;
835;9;16/01/2021;Loja_BA;-3;Saída;;;;
838;10;17/01/2021;Loja_BA;-2;Saída;;;;
844;28;17/01/2021;Loja_BA;3;Devolução;;;;
845;29;17/01/2021;Loja_BA;2;Entrada;;;;
850;29;17/01/2021;Loja_BA;2;Entrada;;;;
859;11;17/01/2021;Loja_BA;3;Entrada;;;;
860;16;17/01/2021;Loja_BA;-2;Saída;;;;
874;24;17/01/2021;Loja_BA;3;Entrada;;;;
882;22;17/01/2021;Loja_BA;3;Entrada;;;;
885;6;17/01/2021;Loja_BA;3;Entrada;;;;
886;20;17/01/2021;Loja_BA;-2;Saída;;;;
889;11;18/01/2021;Loja_BA;-3;Saída;;;;
891;29;18/01/2021;Loja_BA;-1;Saída;;;;
892;17;18/01/2021;Loja_BA;2;Entrada;;;;
897;13;18/01/2021;Loja_BA;-2;Saída;;;;
901;27;18/01/2021;Loja_BA;4;Devolução;;;;
902;29;18/01/2021;Loja_BA;-3;Saída;;;;
903;20;18/01/2021;Loja_BA;4;Entrada;;;;
908;16;18/01/2021;Loja_BA;2;Entrada;;;;
909;28;18/01/2021;Loja_BA;2;Devolução;;;;
910;26;18/01/2021;Loja_BA;2;Entrada;;;;
912;8;18/01/2021;Loja_BA;6;Entrada;;;;
921;12;18/01/2021;Loja_BA;3;Entrada;;;;
928;14;18/01/2021;Loja_BA;-3;Saída;;;;
931;11;19/01/2021;Loja_BA;2;Entrada;;;;
944;10;19/01/2021;Loja_BA;-2;Saída;;;;
951;7;19/01/2021;Loja_BA;-1;Saída;;;;
953;3;19/01/2021;Loja_BA;2;Devolução;;;;
959;3;19/01/2021;Loja_BA;2;Entrada;;;;
963;24;19/01/2021;Loja_BA;5;Entrada;;;;
966;27;19/01/2021;Loja_BA;4;Entrada;;;;
967;20;19/01/2021;Loja_BA;-4;Saída;;;;
969;27;20/01/2021;Loja_BA;4;Devolução;;;;
974;12;20/01/2021;Loja_BA;3;Entrada;;;;
990;29;20/01/2021;Loja_BA;-1;Saída;;;;
997;8;20/01/2021;Loja_BA;5;Entrada;;;;
1004;12;20/01/2021;Loja_BA;3;Entrada;;;;
1005;6;20/01/2021;Loja_BA;5;Entrada;;;;
1009;9;21/01/2021;Loja_BA;-2;Saída;;;;
1011;4;21/01/2021;Loja_BA;-3;Saída;;;;
1015;17;21/01/2021;Loja_BA;-1;Saída;;;;
1016;12;21/01/2021;Loja_BA;-2;Saída;;;;
1018;12;21/01/2021;Loja_BA;-2;Saída;;;;
1022;24;21/01/2021;Loja_BA;2;Entrada;;;;
1023;27;21/01/2021;Loja_BA;7;Entrada;;;;
1028;24;21/01/2021;Loja_BA;2;Entrada;;;;
1034;13;21/01/2021;Loja_BA;-1;Saída;;;;
1039;32;21/01/2021;Loja_BA;2;Entrada;;;;
1040;10;21/01/2021;Loja_BA;-9;Saída;;;;
1042;20;21/01/2021;Loja_BA;-2;Saída;;;;
1052;6;22/01/2021;Loja_BA;2;Devolução;;;;
1053;8;22/01/2021;Loja_BA;-4;Saída;;;;
1057;20;22/01/2021;Loja_BA;-2;Saída;;;;
1066;29;22/01/2021;Loja_BA;5;Entrada;;;;
1067;26;22/01/2021;Loja_BA;3;Entrada;;;;
1071;18;22/01/2021;Loja_BA;4;Entrada;;;;
1072;18;22/01/2021;Loja_BA;-1;Saída;;;;
1073;18;22/01/2021;Loja_BA;-1;Saída;;;;
1077;7;22/01/2021;Loja_BA;3;Entrada;;;;
1078;30;22/01/2021;Loja_BA;2;Entrada;;;;
1079;19;22/01/2021;Loja_BA;3;Entrada;;;;
1082;10;23/01/2021;Loja_BA;-3;Saída;;;;
1090;8;23/01/2021;Loja_BA;5;Entrada;;;;
1092;28;23/01/2021;Loja_BA;-2;Saída;;;;
1093;30;23/01/2021;Loja_BA;3;Entrada;;;;
1095;4;23/01/2021;Loja_BA;3;Devolução;;;;
1099;19;23/01/2021;Loja_BA;2;Entrada;;;;
1105;7;23/01/2021;Loja_BA;2;Entrada;;;;
1110;13;23/01/2021;Loja_BA;-1;Saída;;;;
1111;11;23/01/2021;Loja_BA;2;Entrada;;;;
1115;12;23/01/2021;Loja_BA;-2;Saída;;;;
1124;25;24/01/2021;Loja_BA;2;Entrada;;;;
1131;9;24/01/2021;Loja_BA;2;Entrada;;;;
1134;31;24/01/2021;Loja_BA;-4;Saída;;;;
1137;10;24/01/2021;Loja_BA;-1;Saída;;;;
1145;18;24/01/2021;Loja_BA;3;Entrada;;;;
1146;2;24/01/2021;Loja_BA;2;Entrada;;;;
1147;4;24/01/2021;Loja_BA;-1;Saída;;;;
1150;17;24/01/2021;Loja_BA;-1;Saída;;;;
1152;26;24/01/2021;Loja_BA;-2;Saída;;;;
1155;31;24/01/2021;Loja_BA;2;Entrada;;;;
1158;24;24/01/2021;Loja_BA;2;Entrada;;;;
1159;25;24/01/2021;Loja_BA;-3;Saída;;;;
1162;20;24/01/2021;Loja_BA;2;Entrada;;;;
1172;11;25/01/2021;Loja_BA;3;Entrada;;;;
1179;13;25/01/2021;Loja_BA;8;Entrada;;;;
1187;3;25/01/2021;Loja_BA;2;Entrada;;;;
1189;18;25/01/2021;Loja_BA;7;Devolução;;;;
1194;12;25/01/2021;Loja_BA;3;Devolução;;;;
1195;9;25/01/2021;Loja_BA;3;Entrada;;;;
1198;13;25/01/2021;Loja_BA;2;Entrada;;;;
1206;30;25/01/2021;Loja_BA;2;Devolução;;;;
1212;28;25/01/2021;Loja_BA;-1;Saída;;;;
1229;20;26/01/2021;Loja_BA;3;Entrada;;;;
1231;23;26/01/2021;Loja_BA;2;Entrada;;;;
1236;14;26/01/2021;Loja_BA;3;Entrada;;;;
1237;31;26/01/2021;Loja_BA;-1;Saída;;;;
1242;13;26/01/2021;Loja_BA;-5;Saída;;;;
1243;16;26/01/2021;Loja_BA;-1;Saída;;;;
1249;23;26/01/2021;Loja_BA;3;Entrada;;;;
1250;22;26/01/2021;Loja_BA;2;Devolução;;;;
1253;6;26/01/2021;Loja_BA;-4;Saída;;;;
1255;8;26/01/2021;Loja_BA;3;Entrada;;;;
1256;18;26/01/2021;Loja_BA;3;Entrada;;;;
1265;21;27/01/2021;Loja_BA;-1;Saída;;;;
1266;3;27/01/2021;Loja_BA;3;Devolução;;;;
1272;1;27/01/2021;Loja_BA;-1;Saída;;;;
1277;16;27/01/2021;Loja_BA;2;Entrada;;;;
1278;3;27/01/2021;Loja_BA;3;Entrada;;;;
1283;8;27/01/2021;Loja_BA;-3;Saída;;;;
1289;4;27/01/2021;Loja_BA;5;Entrada;;;;
1294;27;27/01/2021;Loja_BA;-4;Saída;;;;
1297;8;27/01/2021;Loja_BA;5;Entrada;;;;
1298;21;27/01/2021;Loja_BA;-8;Saída;;;;
1301;4;27/01/2021;Loja_BA;-2;Saída;;;;
1303;27;27/01/2021;Loja_BA;-1;Saída;;;;
1316;19;28/01/2021;Loja_BA;-1;Saída;;;;
1317;21;28/01/2021;Loja_BA;-1;Saída;;;;
1318;26;28/01/2021;Loja_BA;6;Entrada;;;;
1320;11;28/01/2021;Loja_BA;-2;Saída;;;;
1322;5;28/01/2021;Loja_BA;2;Entrada;;;;
1323;22;28/01/2021;Loja_BA;2;Devolução;;;;
1330;5;28/01/2021;Loja_BA;-3;Saída;;;;
1336;14;28/01/2021;Loja_BA;4;Entrada;;;;
1340;24;28/01/2021;Loja_BA;4;Devolução;;;;
1342;6;28/01/2021;Loja_BA;3;Entrada;;;;
1344;16;28/01/2021;Loja_BA;2;Entrada;;;;
1345;21;28/01/2021;Loja_BA;3;Entrada;;;;
1347;4;29/01/2021;Loja_BA;-2;Saída;;;;
1348;2;29/01/2021;Loja_BA;-1;Saída;;;;
1349;26;29/01/2021;Loja_BA;3;Entrada;;;;
1355;5;29/01/2021;Loja_BA;3;Entrada;;;;
1356;13;29/01/2021;Loja_BA;2;Entrada;;;;
1358;26;29/01/2021;Loja_BA;2;Entrada;;;;
1359;26;29/01/2021;Loja_BA;4;Entrada;;;;
1364;3;29/01/2021;Loja_BA;2;Entrada;;;;
1365;31;29/01/2021;Loja_BA;3;Entrada;;;;
1366;10;29/01/2021;Loja_BA;-2;Saída;;;;
1367;21;29/01/2021;Loja_BA;2;Entrada;;;;
1371;4;29/01/2021;Loja_BA;-4;Saída;;;;
1377;12;29/01/2021;Loja_BA;3;Entrada;;;;
1380;27;30/01/2021;Loja_BA;-1;Saída;;;;
1381;20;30/01/2021;Loja_BA;-2;Saída;;;;
1382;4;30/01/2021;Loja_BA;-1;Saída;;;;
1385;4;30/01/2021;Loja_BA;-3;Saída;;;;
1386;25;30/01/2021;Loja_BA;2;Entrada;;;;
1388;14;30/01/2021;Loja_BA;-1;Saída;;;;
1390;12;30/01/2021;Loja_BA;4;Entrada;;;;
1391;14;30/01/2021;Loja_BA;2;Entrada;;;;
1392;26;30/01/2021;Loja_BA;2;Entrada;;;;
1402;21;30/01/2021;Loja_BA;-1;Saída;;;;
1407;9;30/01/2021;Loja_BA;2;Entrada;;;;
1413;30;30/01/2021;Loja_BA;2;Entrada;;;;
1424;18;31/01/2021;Loja_BA;2;Devolução;;;;
1428;16;31/01/2021;Loja_BA;2;Entrada;;;;
1436;15;31/01/2021;Loja_BA;2;Entrada;;;;
1437;23;31/01/2021;Loja_BA;2;Entrada;;;;
1438;23;31/01/2021;Loja_BA;-1;Saída;;;;
1448;21;31/01/2021;Loja_BA;-2;Saída;;;;
1461;31;31/01/2021;Loja_BA;-4;Saída;;;;
1462;7;31/01/2021;Loja_BA;5;Entrada;;;;
1464;5;31/01/2021;Loja_BA;-1;Saída;;;;
1465;1;31/01/2021;Loja_BA;3;Entrada;;;;
1471;32;01/02/2021;Loja_BA;4;Entrada;;;;
1475;13;01/02/2021;Loja_BA;-5;Saída;;;;
1479;19;01/02/2021;Loja_BA;-4;Saída;;;;
1481;19;01/02/2021;Loja_BA;-2;Saída;;;;
1488;9;01/02/2021;Loja_BA;-6;Saída;;;;
1492;31;01/02/2021;Loja_BA;-1;Saída;;;;
1496;8;01/02/2021;Loja_BA;4;Entrada;;;;
1497;19;01/02/2021;Loja_BA;-5;Saída;;;;
1502;7;01/02/2021;Loja_BA;2;Entrada;;;;
1503;4;01/02/2021;Loja_BA;-1;Saída;;;;
1507;18;02/02/2021;Loja_BA;-1;Saída;;;;
1509;24;02/02/2021;Loja_BA;2;Entrada;;;;
1513;12;02/02/2021;Loja_BA;5;Devolução;;;;
1520;12;02/02/2021;Loja_BA;-1;Saída;;;;
1524;18;02/02/2021;Loja_BA;22;Entrada;;;;
1526;18;02/02/2021;Loja_BA;-3;Saída;;;;
1527;21;02/02/2021;Loja_BA;7;Entrada;;;;
1538;7;02/02/2021;Loja_BA;-2;Saída;;;;
1540;7;02/02/2021;Loja_BA;-2;Saída;;;;
1541;9;02/02/2021;Loja_BA;14;Entrada;;;;
1543;11;02/02/2021;Loja_BA;-1;Saída;;;;
1548;19;02/02/2021;Loja_BA;2;Entrada;;;;
1550;26;02/02/2021;Loja_BA;5;Entrada;;;;
1551;22;02/02/2021;Loja_BA;-4;Saída;;;;
1553;25;02/02/2021;Loja_BA;2;Entrada;;;;
1557;23;03/02/2021;Loja_BA;-5;Saída;;;;
1558;9;03/02/2021;Loja_BA;3;Entrada;;;;
1561;6;03/02/2021;Loja_BA;3;Entrada;;;;
1565;9;03/02/2021;Loja_BA;3;Entrada;;;;
1568;12;03/02/2021;Loja_BA;3;Entrada;;;;
1574;12;03/02/2021;Loja_BA;-1;Saída;;;Loja D;Franquia
1584;22;03/02/2021;Loja_BA;4;Devolução;;;;
1589;6;04/02/2021;Loja_BA;3;Entrada;;;;
1590;14;04/02/2021;Loja_BA;-2;Saída;;;;
1595;24;04/02/2021;Loja_BA;-2;Saída;;;;
1602;18;04/02/2021;Loja_BA;-4;Saída;;;;
1603;12;04/02/2021;Loja_BA;2;Entrada;;;;
1612;13;04/02/2021;Loja_BA;3;Entrada;;;;
1614;18;04/02/2021;Loja_BA;2;Entrada;;;;
1617;6;04/02/2021;Loja_BA;-2;Saída;;;;
1623;10;04/02/2021;Loja_BA;2;Entrada;;;;
1626;18;04/02/2021;Loja_BA;2;Entrada;;;;
1631;27;04/02/2021;Loja_BA;-1;Saída;;;;
1636;14;04/02/2021;Loja_BA;4;Devolução;;;;
1642;19;05/02/2021;Loja_BA;2;Entrada;;;;
1647;3;05/02/2021;Loja_BA;-1;Saída;;;;
1649;13;05/02/2021;Loja_BA;3;Entrada;;;;
1651;21;05/02/2021;Loja_BA;2;Entrada;;;;
1654;31;05/02/2021;Loja_BA;3;Entrada;;;;
1655;29;05/02/2021;Loja_BA;-2;Saída;;;;
1657;20;05/02/2021;Loja_BA;3;Devolução;;;;
1658;26;05/02/2021;Loja_BA;-2;Saída;;;;
1659;23;05/02/2021;Loja_BA;-1;Saída;;;;
1663;20;05/02/2021;Loja_BA;-2;Saída;;;;
1664;30;05/02/2021;Loja_BA;-2;Saída;;;;
1666;3;05/02/2021;Loja_BA;2;Entrada;;;;
1672;10;05/02/2021;Loja_BA;-4;Saída;;;;
1674;30;05/02/2021;Loja_BA;2;Entrada;;;;
1679;24;06/02/2021;Loja_BA;-2;Saída;;;;
1682;7;06/02/2021;Loja_BA;-4;Saída;;;;
1683;11;06/02/2021;Loja_BA;2;Entrada;;;;
1684;8;06/02/2021;Loja_BA;2;Entrada;;;;
1685;20;06/02/2021;Loja_BA;-7;Saída;;;;
1687;7;06/02/2021;Loja_BA;-3;Saída;;;;
1693;14;06/02/2021;Loja_BA;4;Entrada;;;;
1696;14;06/02/2021;Loja_BA;-2;Saída;;;;
1701;9;06/02/2021;Loja_BA;3;Entrada;;;;
1704;13;06/02/2021;Loja_BA;4;Entrada;;;;
1707;25;06/02/2021;Loja_BA;2;Entrada;;;;
1710;25;06/02/2021;Loja_BA;2;Entrada;;;;
1711;16;06/02/2021;Loja_BA;2;Entrada;;;;
1717;25;07/02/2021;Loja_BA;-1;Saída;;;;
1722;7;07/02/2021;Loja_BA;2;Entrada;;;;
1726;31;07/02/2021;Loja_BA;2;Entrada;;;;
1727;14;07/02/2021;Loja_BA;2;Devolução;;;;
1728;30;07/02/2021;Loja_BA;2;Entrada;;;;
1732;15;07/02/2021;Loja_BA;-1;Saída;;;;
1736;14;07/02/2021;Loja_BA;-1;Saída;;;;
1741;19;07/02/2021;Loja_BA;-1;Saída;;;;
1742;31;07/02/2021;Loja_BA;-1;Saída;;;;
1743;1;07/02/2021;Loja_BA;2;Entrada;;;;
1744;25;07/02/2021;Loja_BA;-1;Saída;;;;
1746;7;07/02/2021;Loja_BA;10;Entrada;;;;
1756;16;07/02/2021;Loja_BA;2;Entrada;;;;
1761;30;07/02/2021;Loja_BA;2;Entrada;;;;
1784;4;08/02/2021;Loja_BA;3;Entrada;;;;
1785;27;08/02/2021;Loja_BA;-1;Saída;;;;
1786;30;08/02/2021;Loja_BA;-2;Saída;;;;
1787;14;08/02/2021;Loja_BA;-2;Saída;;;;
1790;19;08/02/2021;Loja_BA;-1;Saída;;;;
1792;26;08/02/2021;Loja_BA;2;Entrada;;;;
1793;9;08/02/2021;Loja_BA;3;Entrada;;;;
1804;7;09/02/2021;Loja_BA;-1;Saída;;;;
1809;5;09/02/2021;Loja_BA;2;Entrada;;;;
1812;23;09/02/2021;Loja_BA;-1;Saída;;;;
1813;28;09/02/2021;Loja_BA;3;Entrada;;;;
1814;23;09/02/2021;Loja_BA;2;Entrada;;;;
1815;4;09/02/2021;Loja_BA;3;Entrada;;;;
1822;24;09/02/2021;Loja_BA;3;Entrada;;;;
1831;24;10/02/2021;Loja_BA;6;Entrada;;;;
1836;31;10/02/2021;Loja_BA;-1;Saída;;;;
1838;30;10/02/2021;Loja_BA;3;Entrada;;;;
1842;29;10/02/2021;Loja_BA;3;Entrada;;;;
1850;25;10/02/2021;Loja_BA;-1;Saída;;;;
1856;17;10/02/2021;Loja_BA;4;Entrada;;;;
1862;12;10/02/2021;Loja_BA;4;Entrada;;;;
1865;1;10/02/2021;Loja_BA;2;Entrada;;;;
1869;21;10/02/2021;Loja_BA;4;Entrada;;;;
1876;4;11/02/2021;Loja_BA;-2;Saída;;;;
